WaterQualityDateTime,SamplingRecordID,WaterQualityRecordID,WaterQualityDataID,SiteName,SampleLatitude,SampleLongitude,WaterbodyName,BasinName,CatchmentName,SubCatchmentName,Altitude,BottomDepth,RepNo,Depth,Temprature,pH,DO,Conductivity,Turbidity,TurbidityEstimate,SecchiDepth,ActualConductivity,Ammonium,BarometricPressure,Chorophyll_a,Density,DeviceSNPowerPack,DeviceSNSonde,ExternalVoltage,Latitude,Longitude,LocationDepth,Marked,Nitrate,Nitrite,ORP,OxygenPartialPressure,pHmv,Phosphate,Pressure,RDOSaturation,ReadingDatetime - Year,ReadingDatetime - Quarter,ReadingDatetime - Month,ReadingDatetime - Day,Resistivity,Salinity,Sulphate,Temperature789830,Temperature792353,TotalDissolvedSolids,TotalNitrogen,TotalPhosphorus,PROJECT_SEGMENTS
3/4/2020 2:41:00 AM,13225,8402,30749,Inverell Station,-29.73019,151.15614,Swan Brook,Border Rivers,BORDER RIVERS,INVERELL,583,1.2,1,0.200000003,25.12999916,8.529999733,4.659999847,0.617999971,57.70000076,M,0.310000002,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,"Basin Plan Environmental Outcomes Monitoring:2019/20,Murray-Darling Basin Fish Surveys:2019/20"
3/4/2020 2:41:00 AM,13225,8402,30750,Inverell Station,-29.73019,151.15614,Swan Brook,Border Rivers,BORDER RIVERS,INVERELL,583,1.2,2,0.200000003,24.85000038,8.399999619,7,0.643000007,52,M,0.330000013,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,"Basin Plan Environmental Outcomes Monitoring:2019/20,Murray-Darling Basin Fish Surveys:2019/20"
3/4/2020 2:41:00 AM,13225,8402,30751,Inverell Station,-29.73019,151.15614,Swan Brook,Border Rivers,BORDER RIVERS,INVERELL,583,1.2,2,1,24.01000023,8.149999619,3.599999905,0.648000002,192,M,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,"Basin Plan Environmental Outcomes Monitoring:2019/20,Murray-Darling Basin Fish Surveys:2019/20"
1/16/2017 7:05:00 AM,11081,9383,25571,Jack Wick's Firetrail,-34.0207,149.70847,Retreat River,Lachlan,LACHLAN,ABERCROMBIE RIVER ABOVE WYANGALA,860,1,1,0.200000003,24.75,7.309999943,7.019999981,0.101999998,0,L,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2016/2017
1/16/2017 7:05:00 AM,11081,9383,25572,Jack Wick's Firetrail,-34.0207,149.70847,Retreat River,Lachlan,LACHLAN,ABERCROMBIE RIVER ABOVE WYANGALA,860,1,2,0.200000003,24.69000053,8.140000343,6.070000172,0.103,0,L,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2016/2017
1/16/2017 7:05:00 AM,11081,9383,25573,Jack Wick's Firetrail,-34.0207,149.70847,Retreat River,Lachlan,LACHLAN,ABERCROMBIE RIVER ABOVE WYANGALA,860,1,1,1,24.31999969,7.539999962,5.230000019,0.101999998,12.39999962,L,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2016/2017
5/17/2017 1:12:00 AM,11379,9663,26367,Jandra,-30.1788,145.79115,Darling River,Darling River,DARLING,DARLING-BARWON,107,4.5,1,0.200000003,15.27000046,7.480000019,8.619999886,0.150999993,922,H,0.039999999,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2016/2017
5/17/2017 1:12:00 AM,11379,9663,26368,Jandra,-30.1788,145.79115,Darling River,Darling River,DARLING,DARLING-BARWON,107,4.5,2,0.200000003,16.01000023,7.659999847,6.46999979,0.150999993,728,H,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2016/2017
5/17/2017 1:12:00 AM,11379,9663,26369,Jandra,-30.1788,145.79115,Darling River,Darling River,DARLING,DARLING-BARWON,107,4.5,2,1,15.18000031,7.610000134,5.679999828,0.150999993,726,H,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2016/2017
5/17/2017 1:12:00 AM,11379,9663,26370,Jandra,-30.1788,145.79115,Darling River,Darling River,DARLING,DARLING-BARWON,107,4.5,2,2,15.56999969,7.590000153,5.550000191,0.150999993,721,H,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2016/2017
5/17/2017 1:12:00 AM,11379,9663,26371,Jandra,-30.1788,145.79115,Darling River,Darling River,DARLING,DARLING-BARWON,107,4.5,2,3,15.52000046,7.559999943,5.480000019,0.150999993,723,H,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2016/2017
5/17/2017 1:12:00 AM,11379,9663,26372,Jandra,-30.1788,145.79115,Darling River,Darling River,DARLING,DARLING-BARWON,107,4.5,2,4,15.47000027,7.550000191,5.090000153,0.150999993,749,H,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2016/2017
2/3/2016 3:53:00 AM,10698,9084,24499,Jarwonga Downstream,-34.55207,142.80676,Taila Creek,Benanee,,BENANEE,60,2.1000000000000001,1,0.200000003,24.26000023,7.119999886,8.390000343,0.061999999,24.60000038,L,0.550000012,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2015/2016
2/3/2016 3:53:00 AM,10698,9084,24500,Jarwonga Downstream,-34.55207,142.80676,Taila Creek,Benanee,,BENANEE,60,2.1000000000000001,2,0.200000003,24.45000076,7.699999809,8.859999657,0.061999999,21,L,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2015/2016
2/3/2016 3:53:00 AM,10698,9084,24501,Jarwonga Downstream,-34.55207,142.80676,Taila Creek,Benanee,,BENANEE,60,2.1000000000000001,1,1,24.39999962,7.099999905,8.31000042,0.061999999,20.5,L,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2015/2016
2/3/2016 3:53:00 AM,10698,9084,24502,Jarwonga Downstream,-34.55207,142.80676,Taila Creek,Benanee,,BENANEE,60,2.1000000000000001,1,2,24.39999962,6.980000019,8.539999962,0.061999999,23.39999962,L,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2015/2016
2/3/2016 7:25:00 AM,10701,9087,24522,Jarwonga Upstream,-34.54286,142.82132,Taila Creek,Benanee,,BENANEE,54,2.2999999999999998,1,0.200000003,24.51000023,7.46999979,7.980000019,0.064000003,27.5,L,0.460000008,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2015/2016
2/3/2016 7:25:00 AM,10701,9087,24523,Jarwonga Upstream,-34.54286,142.82132,Taila Creek,Benanee,,BENANEE,54,2.2999999999999998,2,0.200000003,24.81999969,7.739999771,8.800000191,0.063000001,27.70000076,L,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2015/2016
2/3/2016 7:25:00 AM,10701,9087,24524,Jarwonga Upstream,-34.54286,142.82132,Taila Creek,Benanee,,BENANEE,54,2.2999999999999998,1,1,24.81999969,7.199999809,7.760000229,0.063000001,29.29999924,L,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2015/2016
2/3/2016 7:25:00 AM,10701,9087,24525,Jarwonga Upstream,-34.54286,142.82132,Taila Creek,Benanee,,BENANEE,54,2.2999999999999998,1,2,24.80999947,7.03000021,8.210000038,0.061999999,39.70000076,L,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2015/2016
11/8/2017 10:10:00 PM,11643,9903,27031,Jehrendale,-35.11889,148.41375,Adjungbilly Creek,Murrumbidgee,MURRUMBIDGEE,BOMBOWLEE/BRUNGLE/ADJUNGBILLY,559,0.59999999999999998,1,0.200000003,13.22000027,8.029999733,9,0.088,18,M,0.449999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basin Plan Environmental Outcomes Monitoring:2017/2018,Macquarie perch surveys:Adjungbilly 2017"
11/8/2017 10:10:00 PM,11643,9903,27032,Jehrendale,-35.11889,148.41375,Adjungbilly Creek,Murrumbidgee,MURRUMBIDGEE,BOMBOWLEE/BRUNGLE/ADJUNGBILLY,559,0.59999999999999998,2,0.200000003,14.69999981,8.159999847,9.239999771,0.089000002,20.10000038,M,0.50999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basin Plan Environmental Outcomes Monitoring:2017/2018,Macquarie perch surveys:Adjungbilly 2017"
1/30/2019 1:30:00 AM,12762,8082,29715,Jehrendale,-35.11889,148.41375,Adjungbilly Creek,Murrumbidgee,MURRUMBIDGEE,BOMBOWLEE/BRUNGLE/ADJUNGBILLY,559,0.59999999999999998,1,0.200000003,22.35000038,8.75,7.949999809,0.133000001,3.200000048,C,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2018/2019
1/30/2019 1:30:00 AM,12762,8082,29716,Jehrendale,-35.11889,148.41375,Adjungbilly Creek,Murrumbidgee,MURRUMBIDGEE,BOMBOWLEE/BRUNGLE/ADJUNGBILLY,559,0.59999999999999998,2,0.200000003,23.56999969,8.800000191,,,,C,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2018/2019
1/30/2019 1:30:00 AM,12762,8082,29717,Jehrendale,-35.11889,148.41375,Adjungbilly Creek,Murrumbidgee,MURRUMBIDGEE,BOMBOWLEE/BRUNGLE/ADJUNGBILLY,559,0.59999999999999998,2,0.200000003,23.56999969,8.930000305,8.300000191,0.123000003,2.599999905,C,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2018/2019
11/19/2018 12:08:00 AM,12703,8040,29549,Jerilderie TSR,-35.33601,145.66387,Billabong Creek,Murrumbidgee,,CONARGO,,1,1,0.200000003,17.62000084,7.300000191,6.650000095,0.072999999,350,H,0.150000006,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2018/2019
11/19/2018 12:08:00 AM,12703,8040,29550,Jerilderie TSR,-35.33601,145.66387,Billabong Creek,Murrumbidgee,,CONARGO,,1,2,0.200000003,18.18000031,7.440000057,10.67000008,0.071999997,301,H,0.129999995,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2018/2019
11/27/2018 12:55:00 AM,12661,8003,29438,Jews Lagoon,-29.89036,149.45618,Jews Lagoon,Gwydir,,BOGGY CREEK,177,0.75,1,0.200000003,20.81999969,8.600000381,6.539999962,1.419999957,990,H,0.02,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2018/2019
11/27/2018 12:55:00 AM,12661,8003,29439,Jews Lagoon,-29.89036,149.45618,Jews Lagoon,Gwydir,,BOGGY CREEK,177,0.75,2,0.200000003,21.94000053,8.630000114,5.340000153,1.419999957,1000,H,0.02,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2018/2019
3/2/2017 5:43:00 AM,11226,9517,25909,Jones Bridge Reserve,-35.37916,148.24984,Tumut River,Murrumbidgee,,WAGGA WAGGA TO GUNDAGAI,290,4,1,0.200000003,13.40999985,7.460000038,7.929999828,0.028999999,0,C,2.799999952,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2016/2017
3/2/2017 5:43:00 AM,11226,9517,25910,Jones Bridge Reserve,-35.37916,148.24984,Tumut River,Murrumbidgee,,WAGGA WAGGA TO GUNDAGAI,290,4,2,0.200000003,13.31999969,6.789999962,7.670000076,0.028999999,0,C,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2016/2017
3/2/2017 5:43:00 AM,11226,9517,25911,Jones Bridge Reserve,-35.37916,148.24984,Tumut River,Murrumbidgee,,WAGGA WAGGA TO GUNDAGAI,290,4,2,1,13.5,6.489999771,7.610000134,0.028999999,0,C,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2016/2017
3/2/2017 5:43:00 AM,11226,9517,25912,Jones Bridge Reserve,-35.37916,148.24984,Tumut River,Murrumbidgee,,WAGGA WAGGA TO GUNDAGAI,290,4,2,2,13.5,6.420000076,7.570000172,0.028999999,0,C,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2016/2017
3/2/2017 5:43:00 AM,11226,9517,25913,Jones Bridge Reserve,-35.37916,148.24984,Tumut River,Murrumbidgee,,WAGGA WAGGA TO GUNDAGAI,290,4,2,3,12.85999966,6.420000076,7.519999981,0.028999999,0,C,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2016/2017
3/2/2017 5:43:00 AM,11226,9517,25914,Jones Bridge Reserve,-35.37916,148.24984,Tumut River,Murrumbidgee,,WAGGA WAGGA TO GUNDAGAI,290,4,2,4,12.86999989,6.449999809,7.010000229,0.028999999,0,C,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2016/2017
11/9/2016 11:30:00 PM,10985,9294,25170,Jounama 1,-35.56704,148.33226,Jounama Creek,Murrumbidgee,,TALBINGO,393,1,1,0.200000003,12.07999992,7.039999962,7.449999809,0.023,0.200000003,C,1,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2016/2017
11/9/2016 11:30:00 PM,10985,9294,25171,Jounama 1,-35.56704,148.33226,Jounama Creek,Murrumbidgee,,TALBINGO,393,1,2,0.200000003,13.07999992,7.019999981,7.639999866,0.033,2.200000048,C,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2016/2017
11/9/2016 11:30:00 PM,10985,9294,25172,Jounama 1,-35.56704,148.33226,Jounama Creek,Murrumbidgee,,TALBINGO,393,1,2,1,13.01000023,7.019999981,7.96999979,0.034000002,1.700000048,C,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2016/2017
1/21/2016 12:00:00 AM,10646,9033,24334,Jugiong Creek,-34.73395,148.58728,Jugiong Creek,Murrumbidgee,,JUGIONG,401,0.5,1,0.200000003,23.23999977,7.929999828,4.210000038,1.220000029,13,M,0.680000007,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2015/2016
1/21/2016 12:00:00 AM,10646,9033,24335,Jugiong Creek,-34.73395,148.58728,Jugiong Creek,Murrumbidgee,,JUGIONG,401,0.5,2,0.200000003,25.53000069,7.869999886,4.260000229,1.210000038,64,M,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2015/2016
1/21/2016 12:00:00 AM,10646,9033,24336,Jugiong Creek,-34.73395,148.58728,Jugiong Creek,Murrumbidgee,,JUGIONG,401,0.5,2,0.5,25.48999977,7.829999924,4.099999905,1.210000038,61.59999847,M,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2015/2016
1/15/2020 1:21:00 AM,13466,8593,31281,Junction Road Ford,-30.07077,151.34975,Moredun Creek,Gwydir,GWYDIR,MOREDUN CREEK,982,0.59999999999999998,1,0.200000003,22.22999954,7.489999771,2.930000067,0.226999998,15,M,0.379999995,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2019/20
1/15/2020 1:21:00 AM,13466,8593,31282,Junction Road Ford,-30.07077,151.34975,Moredun Creek,Gwydir,GWYDIR,MOREDUN CREEK,982,0.59999999999999998,2,0.200000003,25.27000046,8.960000038,8.590000153,0.256000012,36.79999924,M,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2019/20
9/20/2019 3:00:00 AM,13331,8506,31019,Kalamos,-29.90383,148.20876,Barwon River,Barwon,DARLING,DARLING-BARWON,129,1.5,1,0.200000003,17.12999916,7.099999905,9.369999886,0.216999993,79,H,0.189999998,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2019/20
9/20/2019 3:00:00 AM,13331,8506,31020,Kalamos,-29.90383,148.20876,Barwon River,Barwon,DARLING,DARLING-BARWON,129,1.5,2,0.200000003,19.23999977,7.639999866,9.340000153,0.215000004,83,H,0.209999993,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2019/20
9/20/2019 3:00:00 AM,13331,8506,31021,Kalamos,-29.90383,148.20876,Barwon River,Barwon,DARLING,DARLING-BARWON,129,1.5,2,1,18.34000015,7.289999962,8.199999809,0.216999993,75,H,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2019/20
11/28/2017 2:15:00 AM,11861,10000,27429,Kaleroo,-35.35344,145.50784,Billabong Creek,Murrumbidgee,,CONARGO,104,1.3999999999999999,1,0.200000003,23.12999916,7.369999886,6.539999962,0.200000003,323,H,0.119999997,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2017/2018
11/28/2017 2:15:00 AM,11861,10000,27430,Kaleroo,-35.35344,145.50784,Billabong Creek,Murrumbidgee,,CONARGO,104,1.3999999999999999,2,0.200000003,25.37999916,7.340000153,8.210000038,0.197999999,323,H,0.109999999,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2017/2018
11/28/2017 2:15:00 AM,11861,10000,27431,Kaleroo,-35.35344,145.50784,Billabong Creek,Murrumbidgee,,CONARGO,104,1.3999999999999999,2,1,25.26000023,7.300000191,7.699999809,0.199000001,331,H,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2017/2018
11/16/2016 3:41:00 AM,11974,10112,27834,Kalimna,-33.58487,148.87354,Belubula River,Lachlan,LACHLAN,BELUBULA TRIBUTARIES BELOW CARCOAR DAM,399,1,1,0.200000003,18.75,7.599999905,5.369999886,0.904999971,21.60000038,C,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2017/2018
11/16/2016 3:41:00 AM,11974,10112,27836,Kalimna,-33.58487,148.87354,Belubula River,Lachlan,LACHLAN,BELUBULA TRIBUTARIES BELOW CARCOAR DAM,399,1,2,0.200000003,19.04999924,7.46999979,3.950000048,0.908999979,16,C,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2017/2018
4/13/2018 1:53:00 AM,11985,10123,27862,Kallara,-30.89354,144.51772,Darling River,Darling River,DARLING,DARLING-BARWON,100,3.5,1,0.200000003,25.09000015,8.300000191,6.96999979,1.049999952,24.10000038,L,0.239999995,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,"Basin Plan Environmental Outcomes Monitoring:Northern Flow Event 2018 Round 1,Basin Plan Environmental Outcomes Monitoring:2017/2018"
4/13/2018 1:53:00 AM,11985,10123,27863,Kallara,-30.89354,144.51772,Darling River,Darling River,DARLING,DARLING-BARWON,100,3.5,2,0.200000003,25.60000038,8.25,7.019999981,1.059999943,24.79999924,L,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,"Basin Plan Environmental Outcomes Monitoring:Northern Flow Event 2018 Round 1,Basin Plan Environmental Outcomes Monitoring:2017/2018"
4/13/2018 1:53:00 AM,11985,10123,27864,Kallara,-30.89354,144.51772,Darling River,Darling River,DARLING,DARLING-BARWON,100,3.5,2,1,25.54000092,8.239999771,7.070000172,1.059999943,24.60000038,L,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,"Basin Plan Environmental Outcomes Monitoring:Northern Flow Event 2018 Round 1,Basin Plan Environmental Outcomes Monitoring:2017/2018"
4/13/2018 1:53:00 AM,11985,10123,27865,Kallara,-30.89354,144.51772,Darling River,Darling River,DARLING,DARLING-BARWON,100,3.5,2,2,25.54000092,8.239999771,6.71999979,1.059999943,25.89999962,L,0.284999996,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,"Basin Plan Environmental Outcomes Monitoring:Northern Flow Event 2018 Round 1,Basin Plan Environmental Outcomes Monitoring:2017/2018"
4/13/2018 1:53:00 AM,11985,10123,27866,Kallara,-30.89354,144.51772,Darling River,Darling River,DARLING,DARLING-BARWON,100,3.5,2,3,25.48999977,8.229999542,6.659999847,1.059999943,25.60000038,L,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,"Basin Plan Environmental Outcomes Monitoring:Northern Flow Event 2018 Round 1,Basin Plan Environmental Outcomes Monitoring:2017/2018"
9/15/2018 1:00:00 AM,12337,10368,28601,Kallara,-30.89354,144.51772,Darling River,Darling River,DARLING,DARLING-BARWON,100,2.7000000000000002,1,0.200000003,14.02999973,7.5,11.68999958,0.321999997,218,H,0.300000012,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:Northern Flow Event 2018 Round 2
9/15/2018 1:00:00 AM,12337,10368,28602,Kallara,-30.89354,144.51772,Darling River,Darling River,DARLING,DARLING-BARWON,100,2.7000000000000002,2,0.200000003,13.76000023,7.230000019,7.78000021,0.317999989,225,H,0.300000012,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:Northern Flow Event 2018 Round 2
9/15/2018 1:00:00 AM,12337,10368,28603,Kallara,-30.89354,144.51772,Darling River,Darling River,DARLING,DARLING-BARWON,100,2.7000000000000002,2,1,13.72999954,7.25,7.130000114,0.317999989,223,H,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:Northern Flow Event 2018 Round 2
9/15/2018 1:00:00 AM,12337,10368,28604,Kallara,-30.89354,144.51772,Darling River,Darling River,DARLING,DARLING-BARWON,100,2.7000000000000002,2,2,13.72000027,7.21999979,7.150000095,0.319999993,221,H,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:Northern Flow Event 2018 Round 2
3/17/2020 3:46:00 AM,13543,8658,31601,Karoo,-35.879,147.6848,Jingellic Creek,Upper Murray,,UPPER MURRAY,249,0.80000000000000004,1,0.200000003,22.88999939,6.760000229,5.989999771,0.134000003,0,L,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2019/20
3/17/2020 3:46:00 AM,13543,8658,31602,Karoo,-35.879,147.6848,Jingellic Creek,Upper Murray,,UPPER MURRAY,249,0.80000000000000004,2,0.200000003,22.78000069,6.769999981,3.549999952,0.133000001,0,L,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2019/20
1/16/2017 6:35:00 AM,11074,9376,25533,Karu,-33.15247,147.17717,Wallamundry Creek,Lachlan,LACHLAN,LAKE CARGELLIGO,199,1.8,1,0.200000003,26.30999947,7.53000021,1.139999986,0.347000003,999,H,0.02,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2016/2017
1/16/2017 6:35:00 AM,11074,9376,25534,Karu,-33.15247,147.17717,Wallamundry Creek,Lachlan,LACHLAN,LAKE CARGELLIGO,199,1.8,2,0.200000003,26.62999916,8.180000305,1.570000052,0.361000001,999,H,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2016/2017
1/16/2017 6:35:00 AM,11074,9376,25535,Karu,-33.15247,147.17717,Wallamundry Creek,Lachlan,LACHLAN,LAKE CARGELLIGO,199,1.8,1,1,26.53000069,8.149999619,1.320000052,0.361000001,999,H,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2016/2017
12/10/2019 3:36:00 AM,13111,8309,30530,Keepit SRC,-30.8562,150.4913,Lake Keepit,Namoi,,KEEPIT,309,2.1000000000000001,1,0.200000003,25.81999969,8.340000153,10.43999958,1.090000033,50.40000153,H,0.189999998,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2019/20
12/10/2019 3:36:00 AM,13111,8309,30531,Keepit SRC,-30.8562,150.4913,Lake Keepit,Namoi,,KEEPIT,309,2.1000000000000001,2,0.200000003,28.87999916,8.569999695,11.47999954,1.110000014,51.40000153,H,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2019/20
12/10/2019 3:36:00 AM,13111,8309,30532,Keepit SRC,-30.8562,150.4913,Lake Keepit,Namoi,,KEEPIT,309,2.1000000000000001,2,1,25.03000069,7.920000076,10.21000004,1.090000033,56.79999924,H,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2019/20
12/10/2019 3:36:00 AM,13111,8309,30533,Keepit SRC,-30.8562,150.4913,Lake Keepit,Namoi,,KEEPIT,309,2.1000000000000001,2,1.799999952,24.60000038,7.71999979,8.489999771,1.080000043,52.20000076,H,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2019/20
3/2/2017 4:42:00 AM,11430,9708,26494,Keera,-29.98274,150.78813,Gwydir River,Gwydir,GWYDIR,MACKENZIES FLAT,316,1.5,1,0.200000003,19.60000038,7.480000019,8.510000229,0.137999997,19,L,1.049999952,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2016/2017
